
0.003793001174926758,0
0.003140687942504883,0
0.004658222198486328,41
0.007584095001220703,41
0.011794805526733398,41
0.011886119842529297,41
0.011661529541015625,42
0.008387088775634766,42
0.004426717758178711,44
0.0034074783325195312,45
0.0035042762756347656,47
0.005303382873535156,45
0.011914253234863281,44
0.010595083236694336,45
0.01220393180847168,45
0.007104158401489258,43
0.011954545974731445,44
0.005648612976074219,45
0.0032618045806884766,46
0.006147623062133789,48
0.002997875213623047,47
0.012109041213989258,48
0.009355783462524414,48
0.011971473693847656,48
0.0052335262298583984,50
0.0035092830657958984,50
0.011892557144165039,50
0.004126310348510742,49
0.004041194915771484,49
0.005248546600341797,50
0.005115509033203125,48
0.003796100616455078,49
0.0030307769775390625,49
0.011778593063354492,48
0.003430604934692383,47
0.01188349723815918,46
0.0048370361328125,48
0.011934757232666016,48
0.003293275833129883,50
0.005144834518432617,51
0.01215219497680664,49
0.003235340118408203,49
0.011908292770385742,49
0.01203608512878418,49
0.00353240966796875,48
0.008840322494506836,48
0.01176762580871582,47
0.011849164962768555,46
0.011841535568237305,46
0.0059909820556640625,48
0.012563705444335938,47
0.003638029098510742,47
0.010221481323242188,49
0.0045545101165771484,50
0.0032608509063720703,50
0.011790752410888672,50
0.01204681396484375,50
0.011053800582885742,50
0.012110471725463867,49
0.006696462631225586,48
0.004213809967041016,48
0.011774778366088867,48
0.007379293441772461,47
0.011693239212036133,49
0.011837005615234375,48
0.011876583099365234,49
0.012210845947265625,49
0.011101007461547852,49
0.011811017990112305,50
0.011876106262207031,49
0.010574817657470703,48
0.011984586715698242,49
0.005346536636352539,49
0.003481626510620117,49
0.004251241683959961,49
0.0038251876831054688,48
0.01188969612121582,47
0.011684894561767578,47
0.01194310188293457,47
0.0047206878662109375,47
0.0030481815338134766,48
0.011827230453491211,50
0.006076812744140625,50
0.011777400970458984,51
0.011712074279785156,51
0.0038695335388183594,48
0.011768579483032227,47
0.0031151771545410156,48
0.011728048324584961,46
0.006249666213989258,46
0.003589630126953125,46
0.004386186599731445,47
0.011936187744140625,47
0.003656625747680664,48
0.005158424377441406,50
