flow_time,people
0.0034973621368408203,38
0.0035898685455322266,38
0.0034127235412597656,38
0.0035219192504882812,36
0.0034995079040527344,36
0.003474712371826172,38
0.003478527069091797,38
0.0034580230712890625,38
0.0034637451171875,38
0.0034804344177246094,37
0.003621816635131836,38
0.003642559051513672,37
0.003483295440673828,37
0.0034208297729492188,36
0.0036318302154541016,39
0.003459453582763672,37
0.003448486328125,35
0.003403902053833008,35
0.003638744354248047,34
0.0023140907287597656,34
0.003489971160888672,34
0.003507852554321289,35
0.0036323070526123047,37
0.0034914016723632812,37
0.0036191940307617188,39
0.003407716751098633,38
0.0034394264221191406,36
0.0033791065216064453,33
0.0035071372985839844,32
0.0034821033477783203,33
0.0034613609313964844,35
0.0035250186920166016,36
0.0023598670959472656,36
0.003436565399169922,35
0.0033898353576660156,35
0.003403186798095703,34
0.0034558773040771484,33
0.003404378890991211,35
0.003428936004638672,36
0.003403186798095703,37
0.003606081008911133,34
0.003396272659301758,35
0.0034258365631103516,34
0.0034132003784179688,35
0.003429889678955078,34
0.00353240966796875,34
0.003453969955444336,36
0.003551006317138672,36
0.0034210681915283203,37
0.003420114517211914,37
0.003450155258178711,35
0.0034761428833007812,35
0.0034723281860351562,38
0.0034623146057128906,36
0.0034286975860595703,38
flow_time,people
0.00039505958557128906,0
0.0005974769592285156,0
0.0026352405548095703,70
0.0008897781372070312,71
0.0007233619689941406,70
0.0009641647338867188,70
0.0013265609741210938,68
0.0008215904235839844,67
0.0026290416717529297,68
0.0009617805480957031,68
0.0025887489318847656,69
0.002552032470703125,68
0.0007231235504150391,67
0.0012443065643310547,69
0.0009355545043945312,67
0.0018520355224609375,68
0.0025839805603027344,70
0.0008482933044433594,71
0.0006489753723144531,68
0.0014805793762207031,69
0.0013802051544189453,69
0.001077890396118164,69
0.0008115768432617188,68
0.0010981559753417969,68
0.0006558895111083984,69
0.0009570121765136719,69
0.0025568008422851562,69
0.0010230541229248047,67
0.0013475418090820312,68
0.0025758743286132812,69
0.0027654170989990234,68
0.002559661865234375,67
0.0010371208190917969,66
0.0009608268737792969,68
0.002580881118774414,68
0.0007524490356445312,69
0.0009403228759765625,69
0.002777576446533203,68
0.0026311874389648438,70
0.0009517669677734375,69
0.0026726722717285156,74
0.0026285648345947266,72
0.0007867813110351562,71
0.0017101764678955078,70
0.0006551742553710938,68
0.0025930404663085938,67
0.0026466846466064453,68
0.0009875297546386719,68
0.0012595653533935547,71
0.0009317398071289062,68
0.0017976760864257812,69
0.0013592243194580078,70
0.002554655075073242,71
0.001705169677734375,66
0.0012340545654296875,67
0.0008094310760498047,64
0.0028345584869384766,67
0.0006663799285888672,67
0.0008358955383300781,66
0.0013861656188964844,33
0.0007398128509521484,34
0.0009875297546386719,33
0.002232789993286133,47
0.0005433559417724609,46
0.0013353824615478516,47
0.0009875297546386719,46
0.0017783641815185547,51
0.0012569427490234375,56
0.0008683204650878906,57
0.0009775161743164062,56
0.0016772747039794922,59
0.001041412353515625,61
0.0009026527404785156,64
0.0009145736694335938,65
0.0013284683227539062,67
0.0010726451873779297,66
0.0017278194427490234,66
0.0006539821624755859,65
0.0015294551849365234,66
0.0009372234344482422,67
0.0006670951843261719,69
0.0025854110717773438,68
0.0007369518280029297,67
0.001149892807006836,67
0.0026891231536865234,70
0.0009415149688720703,71
0.002133607864379883,70
0.001058340072631836,70
0.0010843276977539062,69
0.0017664432525634766,67
0.002590656280517578,72
0.002563953399658203,68
0.002628803253173828,66
0.0009438991546630859,66
0.0016026496887207031,69
0.0028696060180664062,68
0.0009570121765136719,71
0.0013599395751953125,71
0.0017712116241455078,70
0.0008330345153808594,71
0.0026259422302246094,74
0.0016834735870361328,72
0.0007021427154541016,72
0.000743865966796875,72
0.002730131149291992,74
0.0021386146545410156,74
0.0008137226104736328,71
0.0027878284454345703,73
0.0026450157165527344,74
0.0017726421356201172,70
0.0026128292083740234,68
0.0008206367492675781,69
0.0009317398071289062,69
0.0008199214935302734,69
0.0025827884674072266,68
0.0011126995086669922,67
0.0006804466247558594,72
0.0026710033416748047,73
0.0027015209197998047,72
0.0011529922485351562,72
0.0009791851043701172,77
0.0017981529235839844,76
0.002675771713256836,75
0.0010635852813720703,73
0.0012836456298828125,73
0.002656221389770508,72
0.002340078353881836,72
0.0026845932006835938,74
0.0008966922760009766,75
0.0009489059448242188,73
0.002570629119873047,72
0.0025200843811035156,68
0.000978231430053711,66
0.0008924007415771484,60
0.0026216506958007812,60
0.0026493072509765625,59
0.0009837150573730469,62
0.002527475357055664,63
0.0024976730346679688,62
0.0014641284942626953,62
0.0012822151184082031,61
0.001653432846069336,60
0.0006344318389892578,60
0.001283884048461914,59
0.0017216205596923828,62
0.002542734146118164,63
0.002580881118774414,65
0.002530813217163086,64
0.0019001960754394531,64
0.0025472640991210938,64
0.002531290054321289,65
0.0006487369537353516,65
0.0025434494018554688,66
0.0010366439819335938,64
0.0009334087371826172,65
0.0013399124145507812,65
0.0025911331176757812,67
0.0025751590728759766,68
0.001903533935546875,69
0.002637624740600586,69
0.0013577938079833984,70
0.0011372566223144531,72
0.0008287429809570312,69
0.0007863044738769531,70
0.001796722412109375,70
0.001352548599243164,69
0.0006201267242431641,67
0.002752065658569336,68
0.0009846687316894531,72
0.000797271728515625,71
0.0011754035949707031,71
0.0011200904846191406,70
0.002660512924194336,71
0.002614259719848633,71
0.0010023117065429688,71
0.0009472370147705078,69
0.0009121894836425781,71
0.0009524822235107422,72
0.0009837150573730469,74
0.002724170684814453,74
0.0008549690246582031,74
0.0010941028594970703,73
0.0026340484619140625,74
0.0014979839324951172,72
0.0026388168334960938,74
0.0025594234466552734,72
0.002594470977783203,72
0.0009615421295166016,68
0.000667572021484375,70
0.0008931159973144531,70
0.00067901611328125,69
0.0009152889251708984,70
0.0011458396911621094,72
0.0012667179107666016,72
0.0006988048553466797,69
0.0009191036224365234,68
0.001898050308227539,66
0.0025701522827148438,66
0.0012936592102050781,68
0.002624988555908203,67
0.001367330551147461,70
0.0011889934539794922,69
0.002668619155883789,69
0.0009686946868896484,69
0.0026640892028808594,73
0.0013401508331298828,73
0.0008099079132080078,70
0.0008223056793212891,68
0.0007190704345703125,71
0.0011446475982666016,68
0.0006520748138427734,68
0.0009226799011230469,65
0.0009925365447998047,66
0.0010921955108642578,66
0.0025634765625,68
0.0015311241149902344,66
0.0011146068572998047,70
0.0026242733001708984,70
0.0015842914581298828,72
0.0009102821350097656,70
0.0013480186462402344,72
0.002582073211669922,73
0.001279592514038086,68
0.002828836441040039,68
0.0018191337585449219,72
0.001374959945678711,72
0.0006754398345947266,71
0.0009181499481201172,70
0.0028328895568847656,74
0.0014045238494873047,71
0.0013725757598876953,73
0.0014934539794921875,71
0.0025038719177246094,71
0.001291036605834961,65
0.0006022453308105469,66
0.00174713134765625,66
0.0008184909820556641,65
0.0009300708770751953,65
0.0010218620300292969,67
0.0008199214935302734,67
0.0009484291076660156,72
0.0011703968048095703,73
0.0007343292236328125,73
0.001046895980834961,70
0.0013890266418457031,71
0.0017542839050292969,69
0.0025627613067626953,70
0.001329660415649414,69
0.0009210109710693359,69
0.002641916275024414,68
0.002691030502319336,73
0.002614259719848633,71
0.0009467601776123047,71
0.0008873939514160156,70
0.0017039775848388672,70
0.0009710788726806641,70
0.0008139610290527344,72
0.0009326934814453125,69
0.0026824474334716797,69
0.0012197494506835938,69
0.0009648799896240234,73
0.002653837203979492,72
0.0016856193542480469,72
0.0008304119110107422,72
0.0007555484771728516,72
0.002721071243286133,72
0.0026574134826660156,74
0.001378774642944336,73
0.0013592243194580078,72
0.0011246204376220703,71
0.0015194416046142578,71
0.0026810169219970703,72
0.0013976097106933594,74
0.002851724624633789,73
0.0009553432464599609,73
0.0017249584197998047,73
0.0011563301086425781,76
0.0018925666809082031,75
0.0027959346771240234,79
0.0018799304962158203,78
0.0008900165557861328,76
0.001375436782836914,75
0.0013811588287353516,74
0.002840280532836914,74
0.0013937950134277344,75
0.0027313232421875,75
0.0011444091796875,78
0.002788543701171875,77
0.0009963512420654297,77
0.0010018348693847656,76
0.0008833408355712891,77
0.002960205078125,76
0.0027589797973632812,76
0.0027618408203125,76
0.002012491226196289,76
0.0027017593383789062,77
0.0018301010131835938,76
flow_time,people
0.020992517471313477,0
0.04078054428100586,0
0.04209160804748535,15
0.035941123962402344,15
0.03687143325805664,14
0.04552435874938965,14
0.039313554763793945,13
0.03894805908203125,15
0.035637617111206055,15
0.0378110408782959,15
0.037279367446899414,15
0.01868438720703125,13
0.03796696662902832,14
0.03719329833984375,15
0.011509180068969727,13
0.024521350860595703,14
0.018355607986450195,15
0.022405385971069336,15
0.01583409309387207,15
0.03820919990539551,15
0.030160903930664062,16
0.022450923919677734,16
0.03763890266418457,16
0.03638315200805664,16
0.029024839401245117,16
0.02109503746032715,16
0.015810012817382812,17
0.02266979217529297,17
0.018538236618041992,18
0.03449225425720215,16
0.03744101524353027,16
0.02281785011291504,15
0.037409067153930664,15
0.03751373291015625,15
0.03664731979370117,15
0.03778362274169922,15
0.037540435791015625,15
0.018106698989868164,15
0.029422998428344727,15
0.03810691833496094,15
0.038915157318115234,15
0.03643321990966797,14
0.03850674629211426,14
0.021993398666381836,14
0.01573657989501953,14
0.022462129592895508,14
0.03758430480957031,14
0.038014888763427734,13
0.03534388542175293,13
0.03761935234069824,13
0.0369572639465332,13
0.03717970848083496,13
0.03931903839111328,13
0.03760886192321777,14
0.03833127021789551,13
0.03914165496826172,11
0.03879237174987793,11
0.037697553634643555,11
0.03871726989746094,10
0.0363309383392334,10
0.03731822967529297,10
0.020561695098876953,9
0.034845829010009766,9
0.037996530532836914,9
0.024842023849487305,10
0.03732109069824219,9
0.020922183990478516,8
0.03885054588317871,8
0.03852128982543945,8
0.015776872634887695,9
0.02242565155029297,9
0.0384373664855957,9
0.038301706314086914,9
0.03696250915527344,9
0.021245241165161133,10
0.026360511779785156,9
0.03839993476867676,10
0.018305063247680664,10
0.03671431541442871,10
0.036843299865722656,10
0.03797507286071777,11
0.02874612808227539,11
0.036520957946777344,12
0.02864861488342285,12
0.016242265701293945,11
0.010266542434692383,11
0.010660886764526367,10
0.010327339172363281,10
0.03636312484741211,10
0.03933453559875488,9
0.03449106216430664,8
0.022531747817993164,9
0.028818368911743164,9
0.03749823570251465,11
0.029888153076171875,12
0.03766441345214844,11
0.03643059730529785,11
0.03757739067077637,10
0.028502225875854492,10
0.03641676902770996,11
0.035295724868774414,11
0.0366215705871582,11
0.021834850311279297,10
0.03718161582946777,10
0.03835582733154297,11
0.037287235260009766,11
0.024789094924926758,12
0.036092281341552734,12
0.03731060028076172,12
0.037282466888427734,13
0.022379398345947266,12
0.036959171295166016,12
0.037340402603149414,11
0.036931753158569336,11
0.034108877182006836,11
0.032073259353637695,11
0.0379939079284668,11
0.03704428672790527,11
0.03750276565551758,12
0.023788928985595703,12
0.037843942642211914,12
0.038492679595947266,12
0.03778862953186035,12
0.02518439292907715,11
0.03714609146118164,11
0.03503751754760742,11
0.017341136932373047,11
0.03818869590759277,12
0.038059234619140625,12
0.038324832916259766,13
0.026893138885498047,14
0.03671097755432129,14
0.03692960739135742,14
0.029195308685302734,13
0.027640819549560547,13
0.022403717041015625,13
0.028275251388549805,15
0.03777766227722168,14
0.0392146110534668,14
0.036884307861328125,14
0.038022518157958984,14
0.03378009796142578,13
0.036104679107666016,12
0.03899645805358887,12
0.03300929069519043,13
0.03738284111022949,14
0.037702083587646484,14
0.025024890899658203,14
0.02144002914428711,14
0.03668618202209473,14
0.03817915916442871,13
0.038535118103027344,13
0.039025068283081055,13
0.0325016975402832,15
0.03699016571044922,15
0.03681612014770508,15
0.03802680969238281,14
0.03950786590576172,14
0.0386962890625,14
0.03952765464782715,14
0.038739681243896484,14
0.029073238372802734,14
0.036838531494140625,14
0.01894688606262207,13
0.01837015151977539,13
0.021500110626220703,14
0.029193639755249023,15
0.03603029251098633,17
0.03753399848937988,17
0.03660011291503906,16
0.022510290145874023,16
0.03877711296081543,16
0.03838944435119629,15
0.03787040710449219,14
0.021176576614379883,14
0.039142608642578125,14
0.03919196128845215,16
0.03677105903625488,16
0.025493383407592773,17
0.03969383239746094,16
0.03976631164550781,16
0.03789567947387695,15
0.03566694259643555,15
0.037497758865356445,16
0.03665304183959961,16
0.03769326210021973,16
0.025092363357543945,15
0.03609323501586914,16
0.03948330879211426,16
0.03733325004577637,17
0.03669023513793945,18
0.03803372383117676,16
0.03808164596557617,16
0.03417658805847168,16
0.034488677978515625,17
0.02937602996826172,17
0.038964271545410156,17
0.028153181076049805,16
0.03458380699157715,16
0.03765249252319336,16
0.022391319274902344,16
0.03705644607543945,17
0.03720545768737793,18
0.03628873825073242,19
0.025620460510253906,18
0.03793954849243164,16
0.022629499435424805,16
0.03925609588623047,16
0.03882336616516113,16
0.03698134422302246,14
0.02982163429260254,16
0.03660225868225098,17
0.03820991516113281,16
0.02261495590209961,18
0.028757333755493164,19
0.032305240631103516,19
0.037644386291503906,19
0.035131216049194336,18
0.03692293167114258,16
0.035521745681762695,16
0.03676176071166992,16
0.018350839614868164,17
0.014916181564331055,16
0.0361933708190918,17
0.02656269073486328,17
flow_time,people
0.02467179298400879,0
0.03491973876953125,0
0.037532806396484375,71
0.035703420639038086,75
0.038239240646362305,77
0.038887977600097656,84
0.03975820541381836,83
0.03910422325134277,83
0.031743526458740234,84
0.038164377212524414,81
0.023909568786621094,80
0.03951263427734375,86
0.032012224197387695,82
0.038137197494506836,82
0.013317584991455078,80
0.03938102722167969,79
0.03414726257324219,80
0.023772001266479492,80
0.03960275650024414,80
0.03337550163269043,82
0.019831418991088867,84
0.039877891540527344,85
0.03796124458312988,88
0.03582954406738281,86
0.03892993927001953,85
0.03872203826904297,87
0.03892159461975098,94
0.03900742530822754,97
0.03382754325866699,97
0.03799843788146973,96
0.037109375,94
0.02997875213623047,91
0.028640031814575195,85
0.02989935874938965,88
0.023779869079589844,90
0.03856682777404785,92
0.03969907760620117,93
0.03869342803955078,89
0.016945362091064453,88
0.022738218307495117,88
0.01683950424194336,90
0.013601064682006836,90
0.02255392074584961,96
0.01374053955078125,97
0.014290809631347656,89
0.011514663696289062,91
0.012320280075073242,92
0.011767387390136719,89
0.011338949203491211,88
0.014479875564575195,89
0.01304769515991211,88
0.011842489242553711,87
0.01308894157409668,89
0.0146942138671875,90
0.016513586044311523,86
0.015121698379516602,85
0.012219905853271484,87
0.03764486312866211,89
0.011520624160766602,90
0.012237071990966797,89
0.011511802673339844,87
0.034379005432128906,88
0.012050151824951172,84
0.011338949203491211,85
0.013131380081176758,87
0.012243986129760742,84
0.012040376663208008,82
0.03460073471069336,85
0.011274337768554688,84
0.013492345809936523,83
0.011993408203125,81
0.014273881912231445,84
0.012668609619140625,87
0.0377955436706543,88
0.01743006706237793,88
0.011332273483276367,87
0.015184402465820312,88
0.012189865112304688,89
0.011245250701904297,80
0.01138925552368164,80
0.013400554656982422,82
0.01405954360961914,85
0.012120246887207031,85
0.038970232009887695,85
0.015428543090820312,85
0.03811764717102051,90
0.011644840240478516,90
0.03945493698120117,95
0.012934446334838867,89
0.012963533401489258,87
0.03941988945007324,90
0.011365175247192383,91
0.013660669326782227,89
0.011959552764892578,87
0.04137563705444336,85
0.016546010971069336,82
0.018800973892211914,85
0.012480735778808594,88
0.012510299682617188,87
0.012836456298828125,89
0.035340309143066406,87
