0.0007295608520507812,0
0.1148073673248291,0
0.07778120040893555,41
0.04893898963928223,41
0.07503461837768555,41
0.033605098724365234,41
0.038457632064819336,42
0.0179901123046875,42
0.060074567794799805,44
0.035193443298339844,45
0.05019640922546387,47
0.02773261070251465,45
0.020051002502441406,44
0.022271394729614258,45
0.060418128967285156,45
0.02290034294128418,43
0.04792165756225586,44
0.0390627384185791,45
0.02175736427307129,46
0.03886556625366211,48
0.05801129341125488,47
0.06389904022216797,48
0.06460404396057129,48
0.044586896896362305,48
0.06690001487731934,50
0.037925004959106445,50
0.018276691436767578,50
0.02716660499572754,49
0.018090009689331055,49
0.01496434211730957,50
0.05611109733581543,48
0.025586605072021484,49
0.012573719024658203,49
0.02422308921813965,48
0.02931523323059082,47
0.03199434280395508,46
0.020274639129638672,48
0.025640010833740234,48
0.033330440521240234,50
0.06245136260986328,51
0.0470128059387207,49
0.02797985076904297,49
0.039929866790771484,49
0.047051429748535156,49
0.04414534568786621,48
0.019733667373657227,48
0.05431318283081055,47
0.025088071823120117,46
0.05370736122131348,46
0.04653596878051758,48
0.041758060455322266,47
0.03384208679199219,47
0.04818606376647949,49
0.021513938903808594,50
0.03367257118225098,50
0.022520065307617188,50
0.0671999454498291,50
0.039235830307006836,50
0.05144476890563965,49
0.04412841796875,48
0.02684950828552246,48
0.04911613464355469,48
0.05593371391296387,47
0.051784515380859375,49
0.06019425392150879,48
0.0200345516204834,49
0.016913890838623047,49
0.04325413703918457,49
0.0206606388092041,50
0.0321652889251709,49
0.06011676788330078,48
0.03672671318054199,49
0.01644110679626465,49
0.023796558380126953,49
0.012890100479125977,49
0.018075942993164062,48
0.043404340744018555,47
0.03435802459716797,47
0.020835161209106445,47
0.030244112014770508,47
0.02664041519165039,48
0.013313055038452148,50
0.027088642120361328,50
0.029941558837890625,51
0.0479121208190918,51
0.02477860450744629,48
0.016330480575561523,47
0.03942275047302246,48
0.016656160354614258,46
0.010207653045654297,46
0.0038487911224365234,46
0.020850419998168945,47
0.050467491149902344,47
0.039893150329589844,48
0.030361413955688477,50
0.06404924392700195,50
0.011215686798095703,51
0.04922652244567871,49
0.00938105583190918,47
0.0172879695892334,46
0.053572893142700195,45
0.06064033508300781,47
0.04407954216003418,48
0.03253459930419922,49
0.035489797592163086,49
0.03701925277709961,51
0.05079770088195801,50
0.035453081130981445,49
0.08141732215881348,49
0.07318830490112305,48
0.06872987747192383,48
0.04774141311645508,48
0.058182716369628906,47
0.0559389591217041,48
0.06935977935791016,47
0.01920771598815918,48
0.054299116134643555,48
0.04261970520019531,47
0.0566401481628418,47
0.04753851890563965,47
0.05298900604248047,48
0.048105478286743164,49
0.03862333297729492,51
0.03359174728393555,50
0.02674579620361328,47
0.050926923751831055,47
0.054476022720336914,48
0.03589439392089844,46
0.05539703369140625,48
0.06530141830444336,48
0.04460263252258301,49
0.06392025947570801,51
0.051069021224975586,51
0.07447028160095215,51
0.05139875411987305,52
0.0251924991607666,52
0.01437997817993164,47
0.08050775527954102,50
0.07294583320617676,50
0.02682042121887207,50
